date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,4:17 PM,0.7,3.9e-05,0.0,512.0,807408700.0,4731300.0,512.0,0.0558949,0.0025274,512,771413200.0,4427200.0,512,0.0550216,0.0010405,0.038036861,0.022202556,1.1954371,0.038275779,0.000228913,350.51221,351.17958,350.63092,22.507,-1.74e-06,0.27009255,3.8036861e-05,3.8275779e-05,2.2202556e-05,2.28913e-07,-1.74e-09,-2.2e-05
5/1/2023,4:18 PM,0.8,3.9e-05,0.0,512.0,835659400.0,5164900.0,512.0,0.049655,0.0013039,512,802608900.0,4241300.0,512,0.052537,0.0020571,0.038305141,0.023187047,1.1954262,0.038537534,0.00019618,350.51327,351.17851,350.63306,22.469,1.0983e-05,0.45621236,3.8305141e-05,3.8537534e-05,2.3187047e-05,1.9618e-07,1.0983e-08,-2.2e-05
5/1/2023,4:18 PM,0.9,3.9e-05,0.0,512.0,840681300.0,4745800.0,512.0,0.0496347,0.001094,512,814508200.0,3604100.0,512,0.048622,0.0013451,0.040053913,0.023482514,1.19522,0.040463564,0.000211514,350.51114,351.17958,350.63199,22.494,0.010804066,0.63168347,4.0053913e-05,4.0463564e-05,2.3482514e-05,2.11514e-07,1.0804066e-05,-2.2e-05
5/1/2023,4:19 PM,1.0,3.9e-05,0.0,512.0,838169100.0,5093600.0,512.0,0.0494163,0.0012245,512,814373400.0,3738400.0,512,0.0486258,0.0013365,0.045912147,0.02422787,1.1954588,0.046363997,0.000213906,350.50793,351.17851,350.62985,22.403,0.14915627,0.68017288,4.5912147e-05,4.6363997e-05,2.422787e-05,2.13906e-07,0.00014915627,-2.2e-05
5/1/2023,4:19 PM,1.1,3.9e-05,0.0,512.0,837710500.0,5223200.0,512.0,0.0494542,0.0011341,512,815595700.0,3634600.0,512,0.048508,0.0013119,0.046813667,0.024351842,1.1953177,0.047253661,0.000248162,350.51114,351.18065,350.62985,22.401,0.32705277,0.68739186,4.6813667000000005e-05,4.7253661000000005e-05,2.4351842e-05,2.48162e-07,0.00032705277,-2.2e-05
5/1/2023,4:20 PM,1.2,3.9e-05,0.0,512.0,844481200.0,5397800.0,512.0,0.0495493,0.0009994181,512,823114800.0,3742300.0,512,0.0494267,0.0011548,0.038493274,0.023406282,1.1953394,0.039125969,0.000198138,350.51007,351.18065,350.63306,22.486,0.50501991,0.69454459,3.8493274e-05,3.9125969e-05,2.3406282e-05,1.98138e-07,0.00050501991,-2.2e-05
5/1/2023,4:21 PM,0.0,2e-05,0.0,512.0,431758500.0,1298700.0,512.0,0.0614852,0.0010494,512,438965700.0,1356500.0,512,0.0599919,0.0016218,0.042493449,0.020356781,1.1957627,0.042339898,0.00020488,350.63306,351.02878,350.60311,22.288,-2.61e-06,-1.0304362,4.2493449e-05,4.2339898e-05,2.0356781e-05,2.0488e-07,-2.61e-09,-1.8999999999999998e-05
5/1/2023,4:21 PM,0.1,2e-05,0.0,512.0,475657700.0,2019100.0,512.0,0.0615367,0.0009750271,512,488867300.0,1657800.0,512,0.0591303,0.0019239,0.037841007,0.021676976,1.1956867,0.037865801,0.000184544,350.63306,351.02985,350.60418,22.339,-2.284e-06,-0.84450138,3.7841007000000005e-05,3.7865801e-05,2.1676976e-05,1.84544e-07,-2.284e-09,-1.8999999999999998e-05
5/1/2023,4:21 PM,0.2,2e-05,0.0,512.0,534897700.0,2363300.0,512.0,0.05461,0.0011679,512,540798600.0,1974200.0,512,0.0526031,0.0009655496,0.038639213,0.022740638,1.1956108,0.038714357,0.000215537,350.63306,351.03092,350.60097,22.366,-2.175e-06,-0.65836755,3.8639213e-05,3.8714357e-05,2.2740638e-05,2.15537e-07,-2.175e-09,-1.8999999999999998e-05
5/1/2023,4:22 PM,0.3,2e-05,0.0,512.0,603697000.0,2930700.0,512.0,0.0564185,0.0010928,512,592454800.0,2358100.0,512,0.0545099,0.0011198,0.038801576,0.022736723,1.1955131,0.039048215,0.000235547,350.63627,351.03092,350.60418,22.503,-2.066e-06,-0.47260039,3.8801576e-05,3.9048215e-05,2.2736723e-05,2.35547e-07,-2.066e-09,-1.8999999999999998e-05
