date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2
4/14/2023,11:49 AM,0.0,8e-05,315.0,432300400.0,1492000.0,0.0614943,0.0010266,440372800.0,1453700.0,0.0600213,0.0017574,0.042871347,0.01974714,1.1959255,0.042777389,0.00018835,350.95712,350.86193,351.43626,24.707,0.0008164415730337078,0.0008182362088752869,0.003452297202797203,1.9121827411167513e-07,32,32,32,32
4/14/2023,11:49 AM,0.1,8e-05,315.0,475542200.0,2114700.0,0.0614872,0.0008777566,489814600.0,1698800.0,0.0588137,0.0017904,0.038275888,0.021072123,1.1958279,0.038353316,0.00017019,350.95926,350.86086,351.43626,24.75,0.0007289256903446963,0.0007336135424636571,0.0036839375874125877,1.7278172588832488e-07,32,32,32,32
4/14/2023,11:49 AM,0.2,8e-05,315.0,535647000.0,2155400.0,0.0548391,0.0012168,541585100.0,1981600.0,0.0524373,0.0008947855,0.039133255,0.022161884,1.1957519,0.039243634,0.0001927,350.95712,350.863,351.43733,24.858,0.0007452533803085126,0.0007506433435348125,0.003874455244755245,1.9563451776649746e-07,32,32,32,32
4/14/2023,11:50 AM,0.3,8e-05,315.0,603890900.0,2858800.0,0.0566819,0.0010483,593306300.0,2378300.0,0.0543155,0.000954401,0.039099109,0.02197266,1.1954479,0.039427091,0.000208034,350.95605,350.86193,351.43519,24.842,0.0007446031041706342,0.0007541524674827849,0.0038413741258741265,2.112020304568528e-07,32,32,32,32
4/14/2023,11:50 AM,0.4,8e-05,315.0,665508100.0,3209900.0,0.0595905,0.0018874,641645600.0,2748200.0,0.0539421,0.0010989,0.038246091,0.020877899,1.1955131,0.038773733,0.000182478,350.95819,350.863,351.43626,24.893,0.000728358236526376,0.0007416551836266258,0.0036499823426573426,1.8525685279187818e-07,32,32,32,32
4/14/2023,11:50 AM,0.5,8e-05,315.0,717074500.0,3681400.0,0.0612562,0.0015782,686739200.0,3058300.0,0.0582664,0.0010469,0.037862104,0.01965079,1.1959473,0.038345051,0.000186067,350.95605,350.86193,351.43626,24.887,0.0007210455913159398,0.0007334554514154552,0.0034354527972027976,1.889005076142132e-07,32,32,32,32
4/14/2023,11:50 AM,0.6,8e-05,315.0,762230000.0,3985900.0,0.059244,0.0010142,730357200.0,3625600.0,0.0559647,0.0010546,0.037813603,0.019838162,1.1957085,0.038743175,0.00019531,350.95926,350.86193,351.43626,24.774,0.0007201219386783471,0.0007410706771231828,0.0034682101398601397,1.9828426395939087e-07,32,32,32,32
4/14/2023,11:50 AM,0.7,8e-05,315.0,806068000.0,5072800.0,0.056334,0.0019609,770545900.0,4129300.0,0.0543421,0.001151,0.038401817,0.021604876,1.1954371,0.038633558,0.000178237,350.95712,350.86193,351.43626,24.785,0.0007313238811654922,0.0007389739479724559,0.0037770762237762236,1.80951269035533e-07,32,32,32,32
4/14/2023,11:51 AM,0.8,8e-05,315.0,833378600.0,4801700.0,0.0506194,0.0012244,800194500.0,4897600.0,0.0519315,0.0020998,0.0386403,0.022558812,1.1955131,0.038952735,0.000199878,350.95712,350.86193,351.43947,24.855,0.0007358655494191583,0.0007450790933435349,0.003943848251748252,2.0292182741116753e-07,32,32,32,32
4/14/2023,11:51 AM,0.9,8e-05,315.0,838697100.0,4738200.0,0.050157,0.0010755,812930500.0,4317300.0,0.0484696,0.0014214,0.0384016,0.022643418,1.1951874,0.038957193,0.000228696,350.95712,350.85979,351.43733,24.795,0.0007313197486193107,0.0007451643649579189,0.003958639510489511,2.321786802030457e-07,32,32,32,32
4/14/2023,11:51 AM,1.0,8e-05,315.0,839524300.0,4942000.0,0.0499085,0.0009757753,817092700.0,3540500.0,0.0485833,0.0011993,0.038390616,0.022682676,1.1952634,0.039029075,0.000244899,350.95926,350.86193,351.43412,24.904,0.0007311105694153495,0.0007465393075745983,0.003965502797202797,2.4862842639593907e-07,32,32,32,32
4/14/2023,11:51 AM,1.1,8e-05,315.0,841447500.0,4661200.0,0.0500996,0.0011736,819093200.0,4727400.0,0.0489159,0.0012105,0.03809515,0.022677782,1.1952091,0.038761554,0.0001927,350.95819,350.85873,351.43626,24.777,0.0007254837173871644,0.0007414222264728385,0.0039646472027972035,1.9563451776649746e-07,32,32,32,32
4/14/2023,11:51 AM,1.2,8e-05,315.0,846599200.0,5221200.0,0.0500936,0.0009697806,824606000.0,4600800.0,0.0491211,0.0009394055,0.032553262,0.022185483,1.1959364,0.033276541,0.000187916,350.95819,350.86086,351.43519,24.822,0.0006199440487526186,0.0006365061400153022,0.003878580944055944,1.9077766497461928e-07,32,32,32,32
4/14/2023,11:53 AM,0.0,0.000101,315.0,432118500.0,1410500.0,0.0615107,0.001043,440579100.0,1249000.0,0.0592794,0.0016475,0.043008044,0.019777807,1.1958387,0.042889072,0.000187154,351.00739,350.84054,351.65658,24.798,0.000819044829556275,0.0008203724560061209,0.003457658566433567,1.9000406091370558e-07,32,32,32,32
4/14/2023,11:53 AM,0.1,0.000101,315.0,475951800.0,1971300.0,0.0615701,0.0010254,490860700.0,1797100.0,0.0577437,0.0029169,0.03838246,0.02109061,1.1958279,0.038449992,0.000187807,351.00846,350.84161,351.65444,24.894,0.0007309552466196915,0.0007354627390971691,0.0036871695804195806,1.9066700507614214e-07,32,32,32,32
4/14/2023,11:53 AM,0.2,0.000101,315.0,535649900.0,2348000.0,0.0547364,0.0011052,542182600.0,1764800.0,0.0524235,0.0009568864,0.039210575,0.022168409,1.1955673,0.039310405,0.000188459,351.00846,350.84054,351.65337,24.91,0.0007467258617406209,0.0007519205241009946,0.003875595979020979,1.913289340101523e-07,32,32,32,32
4/14/2023,11:53 AM,0.3,0.000101,315.0,604016300.0,3064700.0,0.0564858,0.0009632548,593913400.0,2502000.0,0.0541774,0.00121,0.039226452,0.021973421,1.1954479,0.039534642,0.000190199,351.00846,350.83947,351.65337,24.967,0.0007470282231955819,0.0007562096786534047,0.003841507167832168,1.930954314720812e-07,32,32,32,32
