,date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,angle,strain
10,5/3/2023,12:47 PM,0.093023,0.0,90.0,322.0,471518600.0,1987300.0,322.0,0.062077,0.0010202,322.0,484567400.0,1687200.0,322.0,0.0599553,0.0012056,0.03828698,0.02153245,1.195893,0.03829829,0.000186937,350.81274,350.96461,350.58814,24.373,-2.066e-06,-1.0001845,0.0007291369262997,0.0007325610175975,0.0037644143356643,1.897837563451777e-07,-2.063936063936064e-09,0.2708502098268712,0.00020311396194738198
11,5/3/2023,12:48 PM,0.102326,0.0,90.0,334.0,475933400.0,1816300.0,334.0,0.0620766,0.0009713584,334.0,489246900.0,1592900.0,334.0,0.0597854,0.0016584,0.038215424,0.021597264,1.1957302,0.038261316,0.000180412,350.81167,350.9614,350.58814,24.146,-1.849e-06,-0.98229682,0.0007277742144353,0.0007318537872991,0.0037757454545454,1.831593908629442e-07,-1.847152847152847e-09,-0.13098766929651007,0.00019887081872989724
12,5/3/2023,12:48 PM,0.111628,0.0,90.0,319.0,480756300.0,1895500.0,319.0,0.061784,0.0010761,319.0,493721200.0,1687100.0,319.0,0.0586179,0.0028516,0.038241415,0.021650333,1.1957519,0.038288394,0.000176062,350.80953,350.96247,350.58707,24.187,-2.936e-06,-0.9630515,0.0007282691868215,0.0007323717291507,0.0037850232517482,1.7874314720812182e-07,-2.933066933066933e-09,-0.029510070533209358,0.00020028090486384992
13,5/3/2023,12:48 PM,0.12093,0.0,90.0,325.0,485482200.0,1809100.0,325.0,0.0616861,0.0010239,325.0,498399500.0,1782100.0,325.0,0.0571868,0.0033873,0.038277084,0.021701661,1.1957302,0.038332763,0.000169428,350.80953,350.96247,350.58707,24.224,-1.196e-06,-0.9445292,0.0007289484669586,0.0007332204093343,0.0037939966783216,1.7200812182741117e-07,-1.194805194805195e-09,-0.029510070533209358,0.00020028090486384992
14,5/3/2023,12:48 PM,0.130233,0.0,90.0,324.0,490407500.0,1948700.0,324.0,0.0614963,0.0011354,324.0,503152600.0,1738500.0,324.0,0.0569025,0.00343,0.038356687,0.021772021,1.1957193,0.038364191,0.000182804,350.8106,350.9614,350.586,24.179,-2.501e-06,-0.92644557,0.0007304644258236,0.0007338215570007,0.0038062973776223,1.855878172588833e-07,-2.4985014985014983e-09,0.17155559529107697,0.00019887232961345632
15,5/3/2023,12:48 PM,0.139535,0.0,90.0,318.0,496396200.0,1970900.0,318.0,0.0611584,0.0015407,318.0,508636400.0,1838000.0,318.0,0.0567711,0.0036657,0.038440096,0.021841619,1.1957519,0.038380394,0.000208251,350.80953,350.96033,350.58814,24.093,-2.719e-06,-0.90766818,0.0007320528661207,0.0007341314843152,0.0038184648601398,2.1142233502538078e-07,-2.716283716283716e-09,-0.4321958104236643,0.00019747953490028403
16,5/3/2023,12:49 PM,0.148837,0.0,90.0,319.0,501618200.0,2005600.0,319.0,0.0610154,0.0020276,319.0,513188900.0,1869800.0,319.0,0.056193,0.0036984,0.038528073,0.021893818,1.1956325,0.038461085,0.000193788,350.81167,350.96568,350.59028,24.361,-2.61e-06,-0.88843697,0.0007337282993715,0.0007356749234889,0.0038275905594405,1.9673908629441626e-07,-2.6073926073926075e-09,-0.12941933101153325,0.0002045190901840429
17,5/3/2023,12:49 PM,0.15814,0.0,90.0,315.0,507191700.0,1977200.0,315.0,0.0599822,0.0028435,315.0,517945500.0,1850300.0,315.0,0.0550324,0.0032467,0.038576248,0.021974509,1.1956433,0.038515893,0.000207925,350.81167,350.96568,350.58921,24.259,-1.957e-06,-0.87070396,0.0007346457436678,0.0007367232785003,0.0038416973776223,2.1109137055837565e-07,-1.955044955044955e-09,0.0697997501588007,0.00020451761990049103
18,5/3/2023,12:49 PM,0.167442,0.0,90.0,314.0,512695300.0,2035500.0,314.0,0.0583322,0.0029913,314.0,522698600.0,1858400.0,314.0,0.054549,0.0027637,0.038637255,0.02205031,1.1956867,0.038605392,0.000205206,350.8106,350.96354,350.58921,24.257,-2.61e-06,-0.8515748,0.0007358075604646,0.0007384351951032,0.0038549493006993,2.083309644670051e-07,-2.6073926073926075e-09,-0.22959061176030016,0.0002016993731153101
19,5/3/2023,12:49 PM,0.176744,0.0,90.0,313.0,519237800.0,2051700.0,313.0,0.0568221,0.0027519,313.0,527820700.0,1902800.0,313.0,0.0543489,0.0023119,0.038753506,0.022174282,1.1955782,0.038741,0.00019531,350.80953,350.96354,350.58814,24.208,-2.827e-06,-0.83399928,0.0007380214435345,0.0007410290742157,0.0038766227272727,1.982842639593909e-07,-2.824175824175824e-09,-0.12908009030888615,0.0002016949330776157
20,5/3/2023,12:49 PM,0.186047,0.0,90.0,318.0,524860600.0,2291800.0,318.0,0.0554499,0.0021914,318.0,532324500.0,1973500.0,318.0,0.0538868,0.0018546,0.038868129,0.02231337,1.1954262,0.038838006,0.000202705,350.81167,350.96675,350.58814,24.443,-2.284e-06,-0.81509483,0.000740204322986,0.0007428845830145,0.0039009388111888,2.0579187817258881e-07,-2.2817182817182812e-09,0.36727056483846493,0.00020594584649193123
21,5/3/2023,12:50 PM,0.195349,0.0,90.0,320.0,530713500.0,2194600.0,320.0,0.055175,0.0017054,320.0,537357100.0,1919200.0,320.0,0.0536288,0.0012335,0.039012654,0.022494325,1.1954697,0.039008413,0.000217386,350.81274,350.96888,350.59028,24.529,-2.392e-06,-0.79676904,0.000742956655875,0.0007461440895179,0.0039325743006993,2.206964467005076e-07,-2.3896103896103903e-09,0.26594597342325604,0.00020874885526356307
22,5/3/2023,12:50 PM,0.204651,0.0,90.0,320.0,537250300.0,2322300.0,320.0,0.05537,0.001294,320.0,542646200.0,2014200.0,320.0,0.0535113,0.0009831807,0.039119771,0.022664297,1.1955022,0.039161747,0.000204228,350.81488,350.97102,350.59028,24.609,-2.392e-06,-0.77769414,0.0007449965911254,0.0007490770275439,0.0039622896853146,2.073380710659899e-07,-2.3896103896103903e-09,0.6611993095307716,0.0002116186901038516
23,5/3/2023,12:50 PM,0.213953,0.0,90.0,329.0,543124500.0,2523000.0,329.0,0.0554043,0.0012214,329.0,547141300.0,2042300.0,329.0,0.053596,0.0009620617,0.039175558,0.022778482,1.1954371,0.039293114,0.000197268,350.81381,350.97102,350.59028,24.554,-2.501e-06,-0.75896773,0.000746058998286,0.0007515897857689,0.003982252097902,2.0027208121827413e-07,-2.4985014985014983e-09,0.5604922849369687,0.00021160348399894925
24,5/3/2023,12:50 PM,0.223256,0.0,90.0,321.0,549016500.0,2621300.0,321.0,0.0551875,0.0010592,321.0,551667800.0,2075400.0,321.0,0.0533221,0.0009099673,0.039277563,0.022868851,1.1957953,0.039418174,0.000195963,350.81488,350.96888,350.59135,24.474,-2.501e-06,-0.74101871,0.0007480015806513,0.0007539819051262,0.0039980508741258,1.9894720812182745e-07,-2.4985014985014983e-09,0.2675798651030962,0.00020874890235570714
25,5/3/2023,12:51 PM,0.232558,0.0,90.0,324.0,555995400.0,2363000.0,324.0,0.0543259,0.0012029,324.0,557082300.0,2138900.0,324.0,0.0532568,0.0009077497,0.039338788,0.02293062,1.1954805,0.039491361,0.000226956,350.81488,350.97209,350.59028,24.592,-2.719e-06,-0.72280803,0.0007491675490382,0.0007553818094873,0.0040088496503496,2.304121827411168e-07,-2.716283716283716e-09,0.7573885754183818,0.00021304802684687693
26,5/3/2023,12:51 PM,0.24186,0.0,90.0,322.0,561984000.0,2773100.0,322.0,0.0540658,0.001559,322.0,561618500.0,2070700.0,322.0,0.053164,0.001131,0.039371521,0.022958242,1.1954262,0.039548997,0.000209447,350.81488,350.97102,350.59135,24.683,-2.61e-06,-0.70387856,0.0007497909160159,0.0007564842578423,0.0040136786713286,2.1263654822335025e-07,-2.6073926073926075e-09,0.4634256933841801,0.00021159095740933077
27,5/3/2023,12:51 PM,0.251163,0.0,90.0,317.0,568043500.0,2567400.0,317.0,0.0548656,0.0017671,317.0,566554900.0,2244500.0,317.0,0.0535394,0.0012473,0.039334438,0.022978904,1.1954154,0.039527356,0.00019183,350.81381,350.96782,350.59028,24.514,-2.066e-06,-0.68527918,0.0007490847076747,0.0007560703136954,0.0040172909090909,1.94751269035533e-07,-2.063936063936064e-09,0.26867165030347046,0.0002073500989323157
28,5/3/2023,12:51 PM,0.260465,0.0,90.0,322.0,575060000.0,2868800.0,322.0,0.0558186,0.0014926,322.0,571090700.0,2289000.0,322.0,0.0541118,0.0011975,0.039295072,0.022971074,1.1954479,0.03949745,0.00021532,350.81167,350.96675,350.58814,24.391,-2.827e-06,-0.66660813,0.0007483350219005,0.0007554982785003,0.004015922027972,2.185989847715736e-07,-2.824175824175824e-09,0.36727056483846493,0.00020594584649193123
29,5/3/2023,12:51 PM,0.269767,0.0,90.0,319.0,582050000.0,3245000.0,319.0,0.0563323,0.0011208,319.0,576173600.0,2378600.0,319.0,0.0544853,0.0011214,0.039210575,0.022936166,1.1955456,0.039421545,0.000199443,350.8106,350.96354,350.58814,24.23,-2.719e-06,-0.6492052,0.0007467258617406,0.0007540463848508,0.0040098192307692,2.024802030456853e-07,-2.716283716283716e-09,-0.029680438220487357,0.0002016929792303041
30,5/3/2023,12:52 PM,0.27907,0.0,90.0,321.0,588306300.0,2966700.0,321.0,0.05633,0.0012524,321.0,580909500.0,2502400.0,321.0,0.0549495,0.0011902,0.039140106,0.022877877,1.1955022,0.039400339,0.000216081,350.8106,350.96247,350.58814,24.211,-2.719e-06,-0.63089892,0.0007453838506951,0.0007536407612853,0.0039996288461538,2.193715736040609e-07,-2.716283716283716e-09,-0.1300272064708391,0.00020028287579189487
31,5/3/2023,12:52 PM,0.288372,0.0,90.0,322.0,594073300.0,2987200.0,322.0,0.0565613,0.0011853,322.0,585568500.0,2463200.0,322.0,0.0551937,0.0011436,0.039142825,0.022801537,1.1955022,0.039363256,0.000210861,350.80953,350.96568,350.58707,24.278,-2.175e-06,-0.61210303,0.0007454356313083,0.0007529314460596,0.0039862826923076,2.1407208121827413e-07,-2.172827172827173e-09,0.26736835543331006,0.00020452592764740518
32,5/3/2023,12:52 PM,0.297674,0.0,90.0,321.0,601267800.0,3052700.0,321.0,0.0571276,0.0010594,321.0,590445000.0,2470800.0,321.0,0.0551763,0.0012276,0.0390816,0.022697248,1.195296,0.039359667,0.000183457,350.8106,350.96461,350.58921,24.256,-2.501e-06,-0.59382719,0.0007442696629213,0.0007528627964804,0.0039680503496503,1.862507614213198e-07,-2.4985014985014983e-09,-0.12924971091807444,0.00020310701162723005
33,5/3/2023,12:52 PM,0.306977,0.0,90.0,324.0,607055000.0,2893300.0,324.0,0.05748,0.001252,324.0,594944500.0,2374200.0,324.0,0.0553407,0.0012897,0.039162835,0.022614165,1.1955999,0.039425351,0.00019879,350.81167,350.96675,350.586,24.322,-1.849e-06,-0.57450361,0.0007458167015806,0.0007541191851568,0.0039535253496503,2.018172588832488e-07,-1.847152847152847e-09,0.7641698676565973,0.0002060016489740671
34,5/3/2023,12:52 PM,0.316279,0.0,90.0,316.0,613021300.0,2675200.0,316.0,0.0568418,0.0016119,316.0,599304400.0,2458600.0,316.0,0.0551,0.0013105,0.039197743,0.02252434,1.1955782,0.039490164,0.000215211,350.81274,350.97102,350.58921,24.546,-2.61e-06,-0.55729933,0.0007464814892401,0.0007553589135424,0.0039378216783216,2.184883248730965e-07,-2.6073926073926075e-09,0.6568810809662887,0.00021161835146902495
35,5/3/2023,12:53 PM,0.325581,0.0,90.0,360.0,619242500.0,2468700.0,360.0,0.0552411,0.0016627,360.0,604146400.0,2344700.0,360.0,0.0551233,0.001549,0.039225038,0.022425488,1.1956542,0.039532576,0.000211622,350.81167,350.96675,350.58814,24.304,-2.827e-06,-0.53750128,0.0007470012949914,0.0007561701606732,0.0039205398601398,2.148446700507614e-07,-2.824175824175824e-09,0.36727056483846493,0.00020594584649193123
36,5/3/2023,12:53 PM,0.334884,0.0,90.0,426.0,625304300.0,2250600.0,426.0,0.0552958,0.0010996,426.0,608446500.0,2232600.0,426.0,0.0546648,0.0014704,0.039227213,0.02230902,1.195665,0.039549214,0.000189764,350.8106,350.96461,350.58814,24.249,-2.284e-06,-0.51968033,0.0007470427156732,0.0007564884085692,0.0039001783216783,1.92653807106599e-07,-2.2817182817182812e-09,0.06996967641440327,0.00020310554971725666
37,5/3/2023,12:53 PM,0.344186,0.0,90.0,355.0,630793900.0,2417700.0,355.0,0.0557003,0.0010917,355.0,612663400.0,2150700.0,355.0,0.0547155,0.0013214,0.039226126,0.022211908,1.1959255,0.039589994,0.000172256,350.81167,350.96354,350.58707,24.274,-1.957e-06,-0.50078126,0.0007470220148543,0.0007572684391736,0.0038832006993006,1.748791878172589e-07,-1.955044955044955e-09,0.27102161939152547,0.00020170190022984462
38,5/3/2023,12:53 PM,0.353488,0.0,90.0,333.0,636215100.0,2613600.0,333.0,0.0554126,0.001129,333.0,617110400.0,2028800.0,333.0,0.0552372,0.0014442,0.039113028,0.022104575,1.1954045,0.039543016,0.00020053,350.81274,350.96354,350.58814,24.328,-2.284e-06,-0.48255749,0.00074486817749,0.0007563698546289,0.0038644361888111,2.035837563451777e-07,-2.2817182817182812e-09,0.17121186041197578,0.00020169646143597907
39,5/3/2023,12:53 PM,0.362791,0.0,90.0,317.0,642674000.0,3043500.0,317.0,0.055211,0.0015005,317.0,621948800.0,1999100.0,317.0,0.0561312,0.0014302,0.039035709,0.022032258,1.1956216,0.039478855,0.000180521,350.8106,350.96354,350.58814,24.287,-2.066e-06,-0.4636834,0.0007433957151018,0.0007551425975516,0.0038517933566433,1.832700507614213e-07,-2.063936063936064e-09,-0.029680438220487357,0.0002016929792303041
40,5/3/2023,12:54 PM,0.372093,0.0,90.0,318.0,648345300.0,2926400.0,318.0,0.0562403,0.0018387,318.0,626342200.0,2033500.0,318.0,0.0560038,0.001669,0.038872044,0.021976031,1.1956433,0.03935684,0.000220322,350.8106,350.96568,350.58814,24.373,-1.849e-06,-0.44557688,0.0007402788802132,0.0007528087222647,0.0038419634615384,2.236771573604061e-07,-1.847152847152847e-09,0.16892798060321196,0.0002045205616064782
41,5/3/2023,12:54 PM,0.381395,0.0,90.0,311.0,653533200.0,2925300.0,311.0,0.0576756,0.0019294,311.0,630876400.0,2093900.0,311.0,0.0553955,0.0016432,0.038720665,0.021911,1.1956759,0.039266253,0.000204119,350.80953,350.96354,350.58814,24.287,-2.501e-06,-0.42694056,0.0007373960198057,0.0007510759946442,0.0038305944055944,2.072274111675127e-07,-2.4985014985014983e-09,-0.12908009030888615,0.0002016949330776157
42,5/3/2023,12:54 PM,0.390698,0.0,90.0,324.0,658900500.0,3406200.0,324.0,0.0588948,0.0017735,324.0,635445700.0,2452500.0,324.0,0.0542728,0.0015637,0.038582229,0.021820957,1.1957519,0.03913978,0.000172256,350.81381,350.96354,350.58921,24.301,-3.045e-06,-0.40899688,0.0007347596457817,0.0007486568477429,0.0038148526223776,1.748791878172589e-07,-3.041958041958042e-09,0.07069479323657862,0.00020169348062495945
43,5/3/2023,12:54 PM,0.4,0.0,90.0,316.0,664319700.0,3248200.0,316.0,0.0595772,0.0018219,316.0,639771900.0,2367800.0,316.0,0.0541013,0.001282,0.038471633,0.021728522,1.1957302,0.039015047,0.000156814,350.80953,350.96354,350.58707,24.244,-2.827e-06,-0.38946049,0.0007326534564844,0.0007462709831675,0.0037986926573426,1.5920203045685278e-07,-2.824175824175824e-09,0.07013960319377639,0.0002016934795412462
44,5/3/2023,12:55 PM,0.409302,0.0,90.0,319.0,669523300.0,3467200.0,319.0,0.060507,0.0019039,319.0,644037100.0,2586700.0,319.0,0.0541655,0.0012951,0.038333089,0.021626626,1.1958713,0.038872805,0.000167145,350.81167,350.96247,350.58814,24.207,-2.827e-06,-0.37203254,0.0007300150257093,0.0007435502104055,0.0037808786713286,1.6969035532994927e-07,-2.824175824175824e-09,-0.029932971053496314,0.00020028090719439721
45,5/3/2023,12:55 PM,0.418605,0.0,90.0,316.0,675274300.0,3548500.0,316.0,0.0612959,0.0019964,316.0,648340300.0,2867700.0,316.0,0.0549279,0.0015227,0.038182909,0.021483623,1.1958496,0.038734041,0.000181282,350.80953,350.96033,350.586,24.102,-2.501e-06,-0.35321486,0.0007271549990478,0.0007408959640397,0.0037558781468531,1.8404263959390866e-07,-2.4985014985014983e-09,-0.02958984350317989,0.00019745675844759644
46,5/3/2023,12:55 PM,0.427907,0.0,90.0,321.0,679644800.0,3511000.0,321.0,0.0621964,0.0016499,321.0,652661000.0,2945300.0,321.0,0.055828,0.0018394,0.038154417,0.021327244,1.1960015,0.038681081,0.000199769,350.8106,350.96675,350.58814,24.33,-2.175e-06,-0.33473271,0.0007266123976385,0.0007398829571537,0.0037285391608391,2.0281116751269038e-07,-2.172827172827173e-09,0.2671993165229916,0.00020593798951885217
47,5/3/2023,12:55 PM,0.437209,0.0,90.0,319.0,684184300.0,3845900.0,319.0,0.0627937,0.0013516,319.0,656537500.0,3042500.0,319.0,0.0566884,0.0016468,0.03808384,0.021149877,1.1958387,0.038588972,0.000196615,350.81167,350.96675,350.59028,24.352,-2.501e-06,-0.31553176,0.0007252683298419,0.0007381211170619,0.0036975309440559,1.9960913705583762e-07,-2.4985014985014983e-09,-0.02976977782246346,0.0002059292000149336
48,5/3/2023,12:55 PM,0.446512,0.0,90.0,324.0,689576400.0,3537400.0,324.0,0.0629836,0.0013079,324.0,661495200.0,2977900.0,324.0,0.0576222,0.0015912,0.038039906,0.020951521,1.1959147,0.038529704,0.000201944,350.8106,350.96675,350.58921,24.322,-2.284e-06,-0.29765325,0.000724431651114,0.0007369874521805,0.0036628533216783,2.0501928934010155e-07,-2.2817182817182812e-09,0.06936149256350288,0.00020592968961105477
49,5/3/2023,12:56 PM,0.455814,0.0,90.0,318.0,694287400.0,3267700.0,318.0,0.0631896,0.0013846,318.0,665222000.0,3208900.0,318.0,0.0583277,0.0014742,0.03801696,0.020778286,1.1960341,0.038491099,0.000192592,350.81167,350.96888,350.59028,24.482,-2.175e-06,-0.27942187,0.0007239946676823,0.0007362490244835,0.0036325674825174,1.955248730964467e-07,-2.172827172827173e-09,0.1665576027039729,0.00020874350900397035
50,5/3/2023,12:56 PM,0.465116,0.0,90.0,323.0,698823000.0,3143800.0,323.0,0.0631292,0.0015037,323.0,669509200.0,2874100.0,323.0,0.0586795,0.0013447,0.037962587,0.02063126,1.1960667,0.038461411,0.000208795,350.81274,350.96675,350.58707,24.386,-2.61e-06,-0.26057379,0.0007229591887259,0.000735681159143,0.0036068636363636,2.119746192893401e-07,-2.6073926073926075e-09,0.6671687085517657,0.00020598420198698273
51,5/3/2023,12:56 PM,0.474419,0.0,90.0,329.0,703670500.0,3494300.0,329.0,0.0631635,0.0015408,329.0,673607000.0,3119500.0,329.0,0.0590116,0.0012622,0.037899296,0.020517619,1.1960341,0.038401056,0.000164317,350.8106,350.96461,350.58921,24.177,-1.849e-06,-0.24194935,0.0007217538754522,0.0007345267023718,0.0035869963286713,1.6681928934010156e-07,-1.847152847152847e-09,-0.12924971091807444,0.00020310701162723005
52,5/3/2023,12:56 PM,0.483721,0.0,90.0,323.0,708537700.0,3335700.0,323.0,0.0633334,0.0014976,323.0,678129700.0,3043100.0,323.0,0.0592495,0.0012791,0.037822737,0.020431491,1.1959364,0.038385505,0.000164317,350.8106,350.96354,350.58921,24.147,-2.392e-06,-0.22386998,0.0007202958864978,0.0007342292463657,0.0035719389860139,1.6681928934010156e-07,-2.3896103896103903e-09,-0.22959061176030016,0.0002016993731153101
53,5/3/2023,12:56 PM,0.493023,0.0,90.0,322.0,712921700.0,3385800.0,322.0,0.0633523,0.0017337,322.0,681869200.0,2917500.0,322.0,0.0593925,0.0012139,0.03787287,0.020426271,1.1961318,0.038432267,0.000174975,350.80846,350.96247,350.586,24.118,-2.501e-06,-0.20454309,0.0007212506189297,0.0007351236993114,0.0035710263986013,1.7763959390862945e-07,-2.4985014985014983e-09,0.0703095304757857,0.00020028140937230931
54,5/3/2023,12:57 PM,0.502326,0.0,90.0,314.0,717166800.0,3426300.0,314.0,0.0622414,0.0020585,314.0,686628600.0,3274600.0,314.0,0.0593987,0.0011627,0.037908322,0.020457155,1.1960992,0.038433245,0.000174322,350.8106,350.96354,350.58707,24.209,-2.719e-06,-0.18692403,0.0007219257665206,0.0007351424062739,0.0035764256993006,1.769766497461929e-07,-2.716283716283716e-09,0.17023262590472354,0.00020169644539704868
55,5/3/2023,12:57 PM,0.511628,0.0,90.0,316.0,721706100.0,3483500.0,316.0,0.0610241,0.0021729,316.0,690436200.0,3268900.0,316.0,0.0595448,0.0011733,0.037962695,0.02049837,1.1959907,0.038470437,0.000174431,350.8106,350.96354,350.58921,24.198,-2.61e-06,-0.16775348,0.000722961245477,0.0007358538064269,0.0035836311188811,1.7708730964467006e-07,-2.6073926073926075e-09,-0.22959061176030016,0.0002016993731153101
56,5/3/2023,12:57 PM,0.52093,0.0,90.0,317.0,726189100.0,3256300.0,317.0,0.0598637,0.0017112,317.0,694447700.0,2806300.0,317.0,0.0591759,0.0012098,0.03801261,0.020550787,1.1961209,0.038492295,0.000195854,350.81274,350.96568,350.58814,24.26,-2.936e-06,-0.14976745,0.0007239118263187,0.0007362719013006,0.0035927949300699,1.9883654822335025e-07,-2.933066933066933e-09,0.369787211486308,0.00020453388619448988
57,5/3/2023,12:57 PM,0.530233,0.0,90.0,327.0,730012700.0,3655900.0,327.0,0.0598483,0.0014062,327.0,698187900.0,3172100.0,327.0,0.0589933,0.0015041,0.038016308,0.020585477,1.1960884,0.038510021,0.000148658,350.80953,350.96354,350.58814,24.23,-2.392e-06,-0.13084662,0.0007239822509998,0.0007366109602142,0.0035988596153846,1.5092182741116754e-07,-2.3896103896103903e-09,-0.12908009030888615,0.0002016949330776157
58,5/3/2023,12:57 PM,0.539535,0.0,90.0,329.0,734923800.0,3418900.0,329.0,0.0602298,0.0010717,329.0,702743600.0,3235500.0,329.0,0.0582954,0.0018156,0.03801,0.020619189,1.1959581,0.038495884,0.000161055,350.81274,350.96461,350.58921,24.318,-2.392e-06,-0.11268254,0.0007238621215006,0.0007363405508798,0.0036047533216783,1.6350761421319797e-07,-2.3896103896103903e-09,0.07024414050496475,0.00020310555023806955
