date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/3/2023,11:57 AM,1.1,4e-05,90.0,512.0,828377600.0,5057700.0,512.0,0.0498191,0.0022112,512,807034100.0,3937200.0,512,0.0520287,0.0022269,0.047007781,0.024145439,1.1953937,0.047405146,0.000224346,351.08439,350.62878,350.52932,24.354,0.33106125,0.68336276,4.7007781e-05,4.7405146e-05,2.4145439e-05,2.24346e-07,0.00033106125,2e-05
5/3/2023,11:57 AM,1.2,4e-05,90.0,512.0,835301800.0,5428700.0,512.0,0.0498825,0.001528,512,814354100.0,3737900.0,512,0.0496691,0.0017057,0.03866553,0.023136262,1.1954154,0.039229606,0.000202705,351.08439,350.62557,350.52932,24.292,0.50948004,0.69046987,3.866553e-05,3.9229606e-05,2.3136262e-05,2.02705e-07,0.00050948004,2e-05
5/3/2023,11:58 AM,0.0,6e-05,90.0,512.0,427166800.0,1395400.0,512.0,0.0621707,0.0011443,512,436357200.0,1356200.0,512,0.0601599,0.0014961,0.042873739,0.020244663,1.1960341,0.042749984,0.000190852,351.2523,350.53253,350.56461,24.313,-2.827e-06,-1.0309573,4.2873739e-05,4.2749984e-05,2.0244663e-05,1.9085200000000002e-07,-2.8270000000000003e-09,1.9999999999999998e-05
5/3/2023,11:58 AM,0.1,6e-05,90.0,512.0,470871600.0,2010300.0,512.0,0.0619371,0.001054,512,485848000.0,1693800.0,512,0.0596988,0.0013685,0.038083514,0.021465027,1.1959364,0.038095258,0.000202705,351.2523,350.53146,350.56354,24.225,-2.827e-06,-0.8450323,3.8083514e-05,3.8095258e-05,2.1465027000000003e-05,2.02705e-07,-2.8270000000000003e-09,1.9999999999999998e-05
5/3/2023,11:59 AM,0.2,6e-05,90.0,512.0,529718200.0,2254100.0,512.0,0.0551891,0.0018173,512,537299100.0,2074500.0,512,0.053465,0.0012051,0.038848772,0.022392538,1.1955673,0.038836484,0.000201183,351.25016,350.5368,350.56354,24.397,-2.066e-06,-0.65856516,3.8848772e-05,3.8836484e-05,2.2392538e-05,2.01183e-07,-2.066e-09,1.9999999999999998e-05
5/3/2023,11:59 AM,0.3,6e-05,90.0,512.0,597536600.0,3181100.0,512.0,0.0568226,0.0011372,512,587991500.0,2482300.0,512,0.0549564,0.001178,0.039014286,0.022650921,1.1954045,0.039272778,0.00020053,351.25016,350.53894,350.56247,24.67,-2.936e-06,-0.47311828,3.9014286000000005e-05,3.9272778e-05,2.2650921e-05,2.0053e-07,-2.9359999999999998e-09,1.9999999999999998e-05
5/3/2023,12:00 PM,0.4,6e-05,90.0,512.0,658426400.0,3481500.0,512.0,0.0586597,0.0018399,512,635591700.0,2279100.0,512,0.0540659,0.0014667,0.038512522,0.021731567,1.195741,0.039021572,0.00020053,351.25123,350.53573,350.56354,24.601,-2.284e-06,-0.28700668,3.8512522e-05,3.9021572e-05,2.1731567e-05,2.0053e-07,-2.284e-09,1.9999999999999998e-05
5/3/2023,12:00 PM,0.5,6e-05,90.0,512.0,709427900.0,3356600.0,512.0,0.0633021,0.001604,512,680319500.0,3004100.0,512,0.0590756,0.00117,0.037724972,0.020338294,1.1957627,0.038251202,0.000185088,351.2523,350.53573,350.56247,24.457,-3.262e-06,-0.10085469,3.7724972000000006e-05,3.8251202e-05,2.0338294e-05,1.85088e-07,-3.2619999999999997e-09,1.9999999999999998e-05
5/3/2023,12:00 PM,0.6,6e-05,90.0,512.0,754877200.0,4529000.0,512.0,0.0607056,0.0010494,512,723484800.0,3069000.0,512,0.0564904,0.0014101,0.037793593,0.0204515,1.1959473,0.038538513,0.000169972,351.2523,350.53573,350.56354,24.484,-2.61e-06,0.08468374,3.7793593e-05,3.8538513000000006e-05,2.04515e-05,1.69972e-07,-2.61e-09,1.9999999999999998e-05
5/3/2023,12:01 PM,0.7,6e-05,90.0,512.0,796538400.0,5646700.0,512.0,0.0580954,0.0015494,512,762651800.0,4106100.0,512,0.0562536,0.0010904,0.037896794,0.02154898,1.1954045,0.03829568,0.000194767,351.25123,350.53573,350.56354,24.376,-2.392e-06,0.26977878,3.7896794e-05,3.829568e-05,2.154898e-05,1.94767e-07,-2.392e-09,1.9999999999999998e-05
